Site.Code,Spp1,Spp2,Mean.SIF,sd.SIF,lci.SIF,hci.SIF,RHat
NNN,Panthera pardus,Philantomba monticola,1.002095682,0.027793033,0.933944354,1.050894885,1.001719798
NNN,Panthera pardus,Potamochoerus porcus,1.038711792,0.124887708,0.773598,1.319120329,1.00160114
NNN,Panthera pardus,Smutsia gigantea,1.097125456,0.313616165,0.550191851,1.891574458,1.001172377
NNN,Philantomba monticola,Potamochoerus porcus,1.003290077,0.016431946,0.973091116,1.042671374,1.001015003
NNN,Philantomba monticola,Smutsia gigantea,0.987419262,0.05501216,0.834023604,1.057568505,1.001430607
NNN,Potamochoerus porcus,Smutsia gigantea,0.800657779,0.279458111,0.191239619,1.247429158,1.001477116
PSH,Atherurus macrourus,Hemigalus derbyanus,2.155301411,1.207965094,0.371886694,4.959824765,1.001274554
PSH,Atherurus macrourus,Herpestes brachyurus,1.888087459,0.831075561,0.536962128,3.751152387,1.000994234
PSH,Atherurus macrourus,Hystrix brachyura,1.663723529,0.74065781,0.459456644,3.323921658,1.001003234
PSH,Atherurus macrourus,Macaca nemestrina,0.828243034,0.134267202,0.530785355,1.049258043,1.00103782
PSH,Atherurus macrourus,Muntiacus muntjak,2.246665872,0.707158174,1.029959637,3.826965214,1.001030513
PSH,Atherurus macrourus,Prionailurus bengalensis,1.45310189,0.833190497,0.238954756,3.409527214,1.001018782
PSH,Atherurus macrourus,Rusa unicolor,0.984510724,0.8152891,0.034710511,3.032561715,1.001129182
PSH,Atherurus macrourus,Sus scrofa,1.011294741,0.134008798,0.711126611,1.243426085,1.000988888
PSH,Atherurus macrourus,Tapirus indicus,0.942731017,0.416472268,0.252380303,1.849723729,1.001009967
PSH,Atherurus macrourus,Tragulus kanchil,1.532598616,0.560596455,0.562422202,2.752976226,1.001062848
PSH,Hemigalus derbyanus,Herpestes brachyurus,1.313067517,1.077504788,0.048150994,4.016322477,1.001225372
PSH,Hemigalus derbyanus,Hystrix brachyura,1.178547855,0.965352655,0.043458169,3.601641193,1.00110397
PSH,Hemigalus derbyanus,Macaca nemestrina,0.934281087,0.175532286,0.496327833,1.178132776,1.001276664
PSH,Hemigalus derbyanus,Muntiacus muntjak,3.698765809,1.24905487,1.667183707,6.621388981,1.001056966
PSH,Hemigalus derbyanus,Prionailurus bengalensis,1.38528923,1.1741974,0.052764372,4.406444361,1.001202613
PSH,Hemigalus derbyanus,Rusa unicolor,1.853302758,1.703837128,0.066495096,6.305064095,1.001356509
PSH,Hemigalus derbyanus,Sus scrofa,0.78877803,0.242720694,0.276887909,1.180591531,1.001226619
PSH,Hemigalus derbyanus,Tapirus indicus,1.240997259,0.620897962,0.233171606,2.61723418,1.00136319
PSH,Hemigalus derbyanus,Tragulus kanchil,0.838291895,0.666812556,0.029377596,2.488065732,1.001052784
PSH,Herpestes brachyurus,Hystrix brachyura,2.840660716,1.032117953,1.148427006,5.204649544,1.001083336
PSH,Herpestes brachyurus,Macaca nemestrina,0.770133497,0.155746134,0.429957346,1.026447216,1.001076122
PSH,Herpestes brachyurus,Muntiacus muntjak,1.090261636,0.611493715,0.175273635,2.486878525,1.001019856
PSH,Herpestes brachyurus,Prionailurus bengalensis,0.899856475,0.734160872,0.032370249,2.740562082,1.001161978
PSH,Herpestes brachyurus,Rusa unicolor,1.220709064,1.003435425,0.042758894,3.745577953,1.001544689
PSH,Herpestes brachyurus,Sus scrofa,0.959065065,0.155741732,0.608716093,1.219181756,1.001101277
PSH,Herpestes brachyurus,Tapirus indicus,1.187268559,0.498398684,0.340179729,2.262482461,1.00119338
PSH,Herpestes brachyurus,Tragulus kanchil,2.411498795,0.740205315,1.131089337,4.056192947,1.00099021
PSH,Hystrix brachyura,Macaca nemestrina,0.918990733,0.127319974,0.625594122,1.123178929,1.000991044
PSH,Hystrix brachyura,Muntiacus muntjak,1.985155211,0.709200544,0.766347754,3.547446063,1.001075681
PSH,Hystrix brachyura,Prionailurus bengalensis,0.811154343,0.67236756,0.026683142,2.497723425,1.001366428
PSH,Hystrix brachyura,Rusa unicolor,1.116992903,0.905074697,0.03987604,3.382377691,1.00203924
PSH,Hystrix brachyura,Sus scrofa,1.106442912,0.120249274,0.831327491,1.32293392,1.001058555
PSH,Hystrix brachyura,Tapirus indicus,1.068276402,0.45698576,0.300048967,2.064585235,1.001118587
PSH,Hystrix brachyura,Tragulus kanchil,2.165839474,0.667392637,1.001438156,3.638265679,1.000997633
PSH,Macaca nemestrina,Muntiacus muntjak,0.987655502,0.091986036,0.771032534,1.141333497,1.001000821
PSH,Macaca nemestrina,Prionailurus bengalensis,0.998153009,0.114822331,0.710509209,1.173875386,1.001320782
PSH,Macaca nemestrina,Rusa unicolor,0.763319301,0.207110411,0.296502853,1.066077235,1.000998902
PSH,Macaca nemestrina,Sus scrofa,1.045855897,0.033007583,0.997919668,1.125006707,1.000995258
PSH,Macaca nemestrina,Tapirus indicus,0.960754277,0.07414375,0.79129773,1.089608876,1.001087547
PSH,Macaca nemestrina,Tragulus kanchil,1.06493588,0.069267875,0.915376493,1.199883894,1.001017989
PSH,Muntiacus muntjak,Prionailurus bengalensis,0.663076892,0.545609601,0.022284658,2.011228044,1.001094515
PSH,Muntiacus muntjak,Rusa unicolor,0.916615606,0.733694963,0.032096985,2.721265473,1.001235932
PSH,Muntiacus muntjak,Sus scrofa,0.986378628,0.129472967,0.702293378,1.211614228,1.001009112
PSH,Muntiacus muntjak,Tapirus indicus,0.835724584,0.372031238,0.220308509,1.645588921,1.00102416
PSH,Muntiacus muntjak,Tragulus kanchil,1.645350506,0.518041476,0.730864739,2.760807545,1.00101857
PSH,Prionailurus bengalensis,Rusa unicolor,1.309372093,1.129947329,0.047887469,4.229758054,1.001072456
PSH,Prionailurus bengalensis,Sus scrofa,0.904661696,0.184945404,0.488049308,1.204011004,1.001047463
PSH,Prionailurus bengalensis,Tapirus indicus,1.37778386,0.559229846,0.428555378,2.598994308,1.001330258
PSH,Prionailurus bengalensis,Tragulus kanchil,1.755476862,0.754489589,0.517318229,3.415544709,1.001058832
PSH,Rusa unicolor,Sus scrofa,0.994829208,0.189163667,0.529450437,1.281820142,1.001037624
PSH,Rusa unicolor,Tapirus indicus,1.785472187,0.689747704,0.600959089,3.285824494,1.001121978
PSH,Rusa unicolor,Tragulus kanchil,0.802338115,0.648397974,0.027312897,2.413223749,1.001035271
PSH,Sus scrofa,Tapirus indicus,1.103828759,0.086293324,0.92915072,1.277483819,1.001000416
PSH,Sus scrofa,Tragulus kanchil,1.140862673,0.087978399,0.967627447,1.322271927,1.001059419
PSH,Tapirus indicus,Tragulus kanchil,1.198485487,0.37466724,0.529167072,1.996986415,1.001323573
RNF,Cryptoprocta ferox,Fossa fossana,1.05942392,0.212033539,0.640633173,1.492727045,1.001015876
RNF,Cryptoprocta ferox,Potamochoerus larvatus,1.153018493,0.467865866,0.358004753,2.195493492,1.001304721
RNF,Cryptoprocta ferox,Tenrec ecaudatus,1.264519412,0.64275117,0.269507542,2.803121874,1.001035769
RNF,Fossa fossana,Potamochoerus larvatus,1.177450918,0.209138373,0.823113991,1.647584172,1.001422189
RNF,Fossa fossana,Tenrec ecaudatus,0.991969892,0.233149461,0.460201537,1.453937551,1.001102406
RNF,Potamochoerus larvatus,Tenrec ecaudatus,0.785756474,0.51681385,0.038494774,1.987885864,1.002037116
UDZ,Bdeogale crassicauda,Cephalophus harveyi,1.003286487,0.021766248,0.968038423,1.0562509,1.001118308
UDZ,Bdeogale crassicauda,Cephalophus spadix,0.984935628,0.070091427,0.834049211,1.115968488,1.001000292
UDZ,Bdeogale crassicauda,Cercocebus sanjei,1.029368258,0.035849983,0.968826391,1.111947214,1.001050937
UDZ,Bdeogale crassicauda,Cricetomys gambianus,1.073701901,0.046788926,0.998939857,1.182017644,1.000990555
UDZ,Bdeogale crassicauda,Genetta servalina,1.020717819,0.068270371,0.877546805,1.154479029,1.001095575
UDZ,Bdeogale crassicauda,Loxodonta africana,1.002141614,0.093247729,0.777987172,1.161917091,1.000991537
UDZ,Bdeogale crassicauda,Mellivora capensis,1.019429096,0.070084415,0.868117999,1.15481565,1.001093028
UDZ,Bdeogale crassicauda,Nesotragus moschatus,1.035174736,0.056497824,0.923635832,1.152245205,1.001001075
UDZ,Bdeogale crassicauda,Potamochoerus larvatus,1.059859371,0.067997943,0.92517392,1.199289166,1.001164324
UDZ,Bdeogale crassicauda,Tragelaphus scriptus,1.050486965,0.095937706,0.828494019,1.222845242,1.000998184
UDZ,Cephalophus harveyi,Cephalophus spadix,0.957450167,0.068038612,0.803577245,1.076690956,1.000993754
UDZ,Cephalophus harveyi,Cercocebus sanjei,1.047255812,0.037633627,0.989295517,1.136315613,1.001027446
UDZ,Cephalophus harveyi,Cricetomys gambianus,0.970269539,0.033401283,0.898605721,1.033531301,1.001045595
UDZ,Cephalophus harveyi,Genetta servalina,1.071835729,0.05870338,0.963078129,1.198731097,1.001029732
UDZ,Cephalophus harveyi,Loxodonta africana,0.99229232,0.08202979,0.788844767,1.130040702,1.001616395
UDZ,Cephalophus harveyi,Mellivora capensis,1.055134863,0.06034681,0.940577873,1.183449676,1.001123137
UDZ,Cephalophus harveyi,Nesotragus moschatus,0.982760942,0.053678892,0.867883943,1.085231676,1.001006924
UDZ,Cephalophus harveyi,Potamochoerus larvatus,1.082019194,0.062110465,0.971277164,1.217449622,1.001008018
UDZ,Cephalophus harveyi,Tragelaphus scriptus,0.948842942,0.11242064,0.663369711,1.117449947,1.00106512
UDZ,Cephalophus spadix,Cercocebus sanjei,1.079599908,0.108762549,0.859432475,1.293439319,1.001034387
UDZ,Cephalophus spadix,Cricetomys gambianus,0.984735817,0.130430933,0.721761106,1.239387564,1.001003028
UDZ,Cephalophus spadix,Genetta servalina,0.921472598,0.232088146,0.483976985,1.393838772,1.001054445
UDZ,Cephalophus spadix,Loxodonta africana,1.154796005,0.356607742,0.512833182,1.938240285,1.001116821
UDZ,Cephalophus spadix,Mellivora capensis,0.897152677,0.251325317,0.412755035,1.404184775,1.00103147
UDZ,Cephalophus spadix,Nesotragus moschatus,0.705782827,0.182610938,0.36373357,1.073209835,1.001041768
UDZ,Cephalophus spadix,Potamochoerus larvatus,0.482133688,0.21790454,0.123167006,0.954591008,1.001077592
UDZ,Cephalophus spadix,Tragelaphus scriptus,1.052949228,0.399391535,0.333435698,1.902807546,1.00132139
UDZ,Cercocebus sanjei,Cricetomys gambianus,1.052411121,0.061547257,0.940165388,1.185187504,1.001050221
UDZ,Cercocebus sanjei,Genetta servalina,1.015248882,0.107818688,0.792188195,1.222244666,1.001116875
UDZ,Cercocebus sanjei,Loxodonta africana,1.121558829,0.144279222,0.828263709,1.403300904,1.00106208
UDZ,Cercocebus sanjei,Mellivora capensis,1.083552073,0.114134244,0.859929088,1.315214648,1.001210878
UDZ,Cercocebus sanjei,Nesotragus moschatus,1.024908911,0.088819269,0.84851722,1.202127713,1.001041285
UDZ,Cercocebus sanjei,Potamochoerus larvatus,1.04953558,0.112758432,0.818606889,1.270286519,1.001022816
UDZ,Cercocebus sanjei,Tragelaphus scriptus,1.091975713,0.165055712,0.730798284,1.391738089,1.000990446
UDZ,Cricetomys gambianus,Genetta servalina,1.111497286,0.126510143,0.863947769,1.368104749,1.00101835
UDZ,Cricetomys gambianus,Loxodonta africana,1.17655401,0.186769477,0.808214742,1.546809216,1.001017013
UDZ,Cricetomys gambianus,Mellivora capensis,0.913508898,0.146510965,0.60238279,1.181603395,1.001035242
UDZ,Cricetomys gambianus,Nesotragus moschatus,0.88753577,0.105663162,0.671641307,1.090042083,1.000989762
UDZ,Cricetomys gambianus,Potamochoerus larvatus,0.885297567,0.143396431,0.588889834,1.15489623,1.001002189
UDZ,Cricetomys gambianus,Tragelaphus scriptus,0.98343894,0.216044005,0.525269518,1.38315424,1.001355295
UDZ,Genetta servalina,Loxodonta africana,1.683693916,0.442143829,0.919089883,2.62648406,1.001025215
UDZ,Genetta servalina,Mellivora capensis,1.118786599,0.269423981,0.615868282,1.689474331,1.001093541
UDZ,Genetta servalina,Nesotragus moschatus,1.254257158,0.200303233,0.876631345,1.668592411,1.001045972
UDZ,Genetta servalina,Potamochoerus larvatus,1.149816345,0.267211509,0.648623787,1.703005825,1.001168398
UDZ,Genetta servalina,Tragelaphus scriptus,0.745076592,0.369322713,0.131636962,1.527138559,1.001205382
UDZ,Loxodonta africana,Mellivora capensis,1.356165807,0.419440932,0.787302156,2.396299605,1.001033225
UDZ,Loxodonta africana,Nesotragus moschatus,0.984782233,0.262710571,0.454351038,1.549471927,1.001029612
UDZ,Loxodonta africana,Potamochoerus larvatus,1.149369303,0.331226345,0.576962733,1.948701307,1.001088325
UDZ,Loxodonta africana,Tragelaphus scriptus,1.059324168,0.458385456,0.276784324,2.184454062,1.001049803
UDZ,Mellivora capensis,Nesotragus moschatus,0.990384485,0.192707735,0.593262561,1.396747341,1.00109881
UDZ,Mellivora capensis,Potamochoerus larvatus,1.455788852,0.349519885,0.921519913,2.237305904,1.001627221
UDZ,Mellivora capensis,Tragelaphus scriptus,0.615370656,0.382601711,0.025870261,1.326496258,1.001678155
UDZ,Nesotragus moschatus,Potamochoerus larvatus,1.257741486,0.221707768,0.840502487,1.719514212,1.001096726
UDZ,Nesotragus moschatus,Tragelaphus scriptus,0.857972355,0.321079427,0.267724647,1.515012418,1.001339501
UDZ,Potamochoerus larvatus,Tragelaphus scriptus,1.047255634,0.37104338,0.365172751,1.87046299,1.001042802
VB,Cuniculus paca,Dasyprocta punctata,1.948012409,0.468675716,1.107723435,2.959960619,1.000998602
VB,Cuniculus paca,Dasypus novemcinctus,0.770339164,0.327060258,0.211289384,1.463637857,1.001000396
VB,Cuniculus paca,Leopardus pardalis,2.489203424,0.724513975,1.211828789,4.098780746,1.001182033
VB,Cuniculus paca,Mazama temama,1.65161339,0.417563516,0.924525099,2.566865786,1.001357755
VB,Cuniculus paca,Nasua narica,2.006309611,0.661749847,0.900055053,3.45905887,1.000987988
VB,Cuniculus paca,Odocoileus virginianus,1.443658722,0.724222194,0.27090135,3.012986199,1.001124549
VB,Cuniculus paca,Pecari tajacu,1.391415909,0.150867827,1.121221914,1.719297618,1.001071649
VB,Cuniculus paca,Puma concolor,1.680570304,0.460405092,0.858136491,2.672751902,1.001098465
VB,Cuniculus paca,Tapirus bairdii,0.540732245,0.248915402,0.136354314,1.091240078,1.001010925
VB,Dasyprocta punctata,Dasypus novemcinctus,0.640445239,0.35265404,0.102077267,1.422411942,1.001010178
VB,Dasyprocta punctata,Leopardus pardalis,1.261266083,0.680664498,0.219669358,2.817172288,1.001482218
VB,Dasyprocta punctata,Mazama temama,1.408592631,0.434939482,0.648527955,2.35332181,1.001184971
VB,Dasyprocta punctata,Nasua narica,1.91409982,0.750133974,0.731964463,3.599430851,1.001353744
VB,Dasyprocta punctata,Odocoileus virginianus,0.876270596,0.693136106,0.030810388,2.580768543,1.001070322
VB,Dasyprocta punctata,Pecari tajacu,1.447076727,0.158654936,1.1642306,1.791306918,1.001187868
VB,Dasyprocta punctata,Puma concolor,1.350922291,0.483124264,0.511330194,2.402219435,1.001140292
VB,Dasyprocta punctata,Tapirus bairdii,0.835947131,0.312245,0.294461129,1.502039687,1.00109097
VB,Dasypus novemcinctus,Leopardus pardalis,1.749840314,0.689651783,0.725877633,3.348671553,1.00112148
VB,Dasypus novemcinctus,Mazama temama,0.666894558,0.326800563,0.113415125,1.313284008,1.001528472
VB,Dasypus novemcinctus,Nasua narica,1.200371912,0.441167298,0.473986881,2.271809072,1.001994956
VB,Dasypus novemcinctus,Odocoileus virginianus,0.731341302,0.495897633,0.032514987,1.874233369,1.001576043
VB,Dasypus novemcinctus,Pecari tajacu,1.023722562,0.152153982,0.707362867,1.32733656,1.001007512
VB,Dasypus novemcinctus,Puma concolor,0.982029059,0.355991452,0.329486045,1.766452068,1.001112765
VB,Dasypus novemcinctus,Tapirus bairdii,0.880812936,0.280651911,0.34012865,1.457914385,1.000993129
VB,Leopardus pardalis,Mazama temama,1.365754923,0.561040072,0.465448084,2.676480207,1.001057629
VB,Leopardus pardalis,Nasua narica,3.184886715,1.575564965,0.9897238,6.958677703,1.001047595
VB,Leopardus pardalis,Odocoileus virginianus,1.348947243,1.130055369,0.057894881,4.269205381,1.001669927
VB,Leopardus pardalis,Pecari tajacu,1.313745757,0.210498709,0.870681263,1.710598163,1.001142019
VB,Leopardus pardalis,Puma concolor,1.199825256,0.611466691,0.238182003,2.635804239,1.001164993
VB,Leopardus pardalis,Tapirus bairdii,0.478743213,0.37732047,0.015825216,1.367373565,1.001158097
VB,Mazama temama,Nasua narica,0.962688532,0.392313565,0.220849307,1.81634167,1.001276014
VB,Mazama temama,Odocoileus virginianus,1.681966344,0.728233604,0.588294797,3.371596625,1.001578338
VB,Mazama temama,Pecari tajacu,1.061040753,0.148420289,0.759030328,1.362422338,1.001450107
VB,Mazama temama,Puma concolor,1.182407711,0.377750299,0.513708374,2.037766853,1.00101921
VB,Mazama temama,Tapirus bairdii,0.850934746,0.277380198,0.323394383,1.4135035,1.0010853
VB,Nasua narica,Odocoileus virginianus,0.963598131,0.734442482,0.050183943,2.887405426,1.00114121
VB,Nasua narica,Pecari tajacu,1.14879476,0.195733807,0.768571953,1.54290371,1.001157704
VB,Nasua narica,Puma concolor,1.322242957,0.549463713,0.488840624,2.674864058,1.001131979
VB,Nasua narica,Tapirus bairdii,0.487421563,0.35938436,0.016489198,1.245261169,1.001205137
VB,Odocoileus virginianus,Pecari tajacu,0.960957859,0.299137875,0.339498848,1.488442443,1.000987047
VB,Odocoileus virginianus,Puma concolor,0.859656156,0.644137701,0.032918693,2.422658206,1.001002564
VB,Odocoileus virginianus,Tapirus bairdii,1.570577776,0.560960753,0.543747287,2.736602291,1.001106766
VB,Pecari tajacu,Puma concolor,1.321276747,0.161228451,1.008743009,1.654925626,1.001078823
VB,Pecari tajacu,Tapirus bairdii,0.748263013,0.135029993,0.477198336,1.003983571,1.001062133
VB,Puma concolor,Tapirus bairdii,1.138543095,0.331974226,0.530624159,1.846399471,1.001087467
YAN,Cuniculus paca,Dasyprocta fuliginosa,1.128755123,0.08195729,0.984520517,1.307745546,1.001063361
YAN,Cuniculus paca,Dasypus novemcinctus,1.065103718,0.09381981,0.894573199,1.269841207,1.001101372
YAN,Cuniculus paca,Didelphis marsupialis,0.825865286,0.240569845,0.339985333,1.261720769,1.001065035
YAN,Cuniculus paca,Eira barbara,1.03786501,0.210180878,0.577311626,1.413568956,1.001067831
YAN,Cuniculus paca,Leopardus pardalis,1.051624755,0.122842141,0.806653484,1.305441857,1.001028288
YAN,Cuniculus paca,Mazama americana,0.956912543,0.172992474,0.596438038,1.275977252,1.001049954
YAN,Cuniculus paca,Myrmecophaga tridactyla,1.062758109,0.19257812,0.644293699,1.41697751,1.001042817
YAN,Cuniculus paca,Nasua nasua,1.083756099,0.105780203,0.885536465,1.30603761,1.001097573
YAN,Cuniculus paca,Panthera onca,0.901753005,0.214177059,0.425316753,1.274407588,1.001140695
YAN,Cuniculus paca,Pecari tajacu,1.015478238,0.153022656,0.696503606,1.307395003,1.001056888
YAN,Cuniculus paca,Puma yagouaroundi,1.135060424,0.235686516,0.593108492,1.527231222,1.001382715
YAN,Cuniculus paca,Tapirus terrestris,1.281873453,0.124018693,1.057119821,1.548431212,1.001323467
YAN,Dasyprocta fuliginosa,Dasypus novemcinctus,0.990023743,0.112312511,0.753622189,1.218277305,1.001008862
YAN,Dasyprocta fuliginosa,Didelphis marsupialis,1.208624915,0.272113301,0.640812239,1.714339834,1.001099139
YAN,Dasyprocta fuliginosa,Eira barbara,0.807227079,0.291977732,0.249470433,1.365523754,1.001381909
YAN,Dasyprocta fuliginosa,Leopardus pardalis,0.999019919,0.158246712,0.66868908,1.316739927,1.001288791
YAN,Dasyprocta fuliginosa,Mazama americana,0.825545263,0.213198237,0.411627543,1.241829985,1.001156853
YAN,Dasyprocta fuliginosa,Myrmecophaga tridactyla,1.012503341,0.254447494,0.483115278,1.504749172,1.001014606
YAN,Dasyprocta fuliginosa,Nasua nasua,1.197199833,0.147084172,0.932419407,1.507964153,1.001503409
YAN,Dasyprocta fuliginosa,Panthera onca,0.573316036,0.276440575,0.101563875,1.110034137,1.001045805
YAN,Dasyprocta fuliginosa,Pecari tajacu,1.050210439,0.198698389,0.654642449,1.442667415,1.001245795
YAN,Dasyprocta fuliginosa,Puma yagouaroundi,1.12041863,0.336964814,0.409073437,1.707120858,1.00143996
YAN,Dasyprocta fuliginosa,Tapirus terrestris,1.166939969,0.159440749,0.864338514,1.494890169,1.00103862
YAN,Dasypus novemcinctus,Didelphis marsupialis,0.720808946,0.280294004,0.153347802,1.181859851,1.001624208
YAN,Dasypus novemcinctus,Eira barbara,1.123173158,0.256969802,0.716445221,1.774010242,1.001069718
YAN,Dasypus novemcinctus,Leopardus pardalis,1.017725336,0.122896702,0.727133957,1.277565519,1.001447166
YAN,Dasypus novemcinctus,Mazama americana,0.96484091,0.190196407,0.54833786,1.373331579,1.001791875
YAN,Dasypus novemcinctus,Myrmecophaga tridactyla,0.688209838,0.346282805,0.037963342,1.183873659,1.00130954
YAN,Dasypus novemcinctus,Nasua nasua,1.026690741,0.10703224,0.797722575,1.268733034,1.001363333
YAN,Dasypus novemcinctus,Panthera onca,0.897207674,0.244719617,0.274703125,1.287518958,1.001078806
YAN,Dasypus novemcinctus,Pecari tajacu,0.919329966,0.191079079,0.450036591,1.247229113,1.001376024
YAN,Dasypus novemcinctus,Puma yagouaroundi,0.812040324,0.276650341,0.210292531,1.322929067,1.001056703
YAN,Dasypus novemcinctus,Tapirus terrestris,0.965096814,0.144492473,0.607447355,1.227789249,1.00133196
YAN,Didelphis marsupialis,Eira barbara,2.193864982,1.313881379,0.38593296,5.346664413,1.001990746
YAN,Didelphis marsupialis,Leopardus pardalis,1.117952927,0.454099967,0.380481063,2.21099684,1.001031444
YAN,Didelphis marsupialis,Mazama americana,1.394880981,0.768690079,0.230325055,3.144377391,1.001100863
YAN,Didelphis marsupialis,Myrmecophaga tridactyla,0.849293031,0.695646938,0.031165738,2.620199978,1.001050348
YAN,Didelphis marsupialis,Nasua nasua,0.974335863,0.356079606,0.315753282,1.728745265,1.001115524
YAN,Didelphis marsupialis,Panthera onca,1.631131674,1.041891062,0.287959791,4.246932936,1.001443729
YAN,Didelphis marsupialis,Pecari tajacu,1.138688443,0.613296335,0.20150273,2.551062695,1.001008721
YAN,Didelphis marsupialis,Puma yagouaroundi,1.82182111,1.49456506,0.064521166,5.522311795,1.001048333
YAN,Didelphis marsupialis,Tapirus terrestris,1.167013681,0.459483801,0.363563276,2.168907595,1.00133002
YAN,Eira barbara,Leopardus pardalis,0.935768989,0.385755673,0.220348409,1.780711111,1.00105736
YAN,Eira barbara,Mazama americana,1.366735236,0.737093827,0.254598092,3.087747777,1.001093376
YAN,Eira barbara,Myrmecophaga tridactyla,0.908131388,0.64223325,0.044409095,2.48196933,1.001860332
YAN,Eira barbara,Nasua nasua,0.505307974,0.355631378,0.018827072,1.240453112,1.001172945
YAN,Eira barbara,Panthera onca,1.548485625,0.944250098,0.322025755,3.978185734,1.001697037
YAN,Eira barbara,Pecari tajacu,1.172339233,0.581649383,0.23845488,2.538333072,1.000991561
YAN,Eira barbara,Puma yagouaroundi,2.910522975,1.828419488,0.490877879,7.369799995,1.001538438
YAN,Eira barbara,Tapirus terrestris,0.906152403,0.416549908,0.176968924,1.799058929,1.001167192
YAN,Leopardus pardalis,Mazama americana,0.758794795,0.305967645,0.153824455,1.310704587,1.001094296
YAN,Leopardus pardalis,Myrmecophaga tridactyla,0.969976613,0.28104404,0.333757986,1.563436225,1.001338729
YAN,Leopardus pardalis,Nasua nasua,1.073802084,0.161394175,0.781339822,1.467466634,1.001277321
YAN,Leopardus pardalis,Panthera onca,0.770052947,0.3611197,0.054123998,1.370021026,1.001391023
YAN,Leopardus pardalis,Pecari tajacu,1.16682576,0.309494755,0.691717899,1.952170011,1.002143457
YAN,Leopardus pardalis,Puma yagouaroundi,0.925619411,0.389798593,0.24089607,1.883185659,1.001167746
YAN,Leopardus pardalis,Tapirus terrestris,0.968768489,0.20550818,0.492440141,1.378476105,1.001033646
YAN,Mazama americana,Myrmecophaga tridactyla,0.656426892,0.487541999,0.024126755,1.785105591,1.001471337
YAN,Mazama americana,Nasua nasua,0.522324289,0.279740118,0.080565062,1.107080645,1.00106131
YAN,Mazama americana,Panthera onca,2.376118684,0.968513651,0.885719563,4.617949355,1.001005484
YAN,Mazama americana,Pecari tajacu,1.071228872,0.451926618,0.315826632,2.08107319,1.001048087
YAN,Mazama americana,Puma yagouaroundi,1.031604722,0.813966996,0.03826374,2.984802563,1.001110983
YAN,Mazama americana,Tapirus terrestris,1.009984131,0.345513283,0.389663245,1.7471618,1.001109913
YAN,Myrmecophaga tridactyla,Nasua nasua,0.885155018,0.304710836,0.219961163,1.440506076,1.001146506
YAN,Myrmecophaga tridactyla,Panthera onca,0.874793073,0.522137645,0.052893375,2.093084003,1.001485781
YAN,Myrmecophaga tridactyla,Pecari tajacu,2.301434311,0.905549313,0.967680924,4.403222516,1.001119185
YAN,Myrmecophaga tridactyla,Puma yagouaroundi,1.025122435,0.883863149,0.04750332,3.447639769,1.000991639
YAN,Myrmecophaga tridactyla,Tapirus terrestris,1.122916378,0.368886107,0.449687175,1.971781967,1.001034347
YAN,Nasua nasua,Panthera onca,0.663879163,0.361423444,0.03462928,1.258166463,1.001172532
YAN,Nasua nasua,Pecari tajacu,0.946705837,0.227135076,0.4472768,1.398407225,1.001371208
YAN,Nasua nasua,Puma yagouaroundi,0.578400994,0.358947083,0.025967319,1.280962135,1.001001329
YAN,Nasua nasua,Tapirus terrestris,0.988244442,0.177042317,0.593145739,1.348627834,1.001047355
YAN,Panthera onca,Pecari tajacu,1.085124206,0.475008253,0.265262072,2.225933573,1.000986334
YAN,Panthera onca,Puma yagouaroundi,1.018013434,0.86046772,0.049759221,3.350530146,1.001526405
YAN,Panthera onca,Tapirus terrestris,1.113525799,0.363135407,0.443490572,1.94895365,1.002326497
YAN,Pecari tajacu,Puma yagouaroundi,0.804282075,0.598385368,0.032172799,2.263229681,1.001391388
YAN,Pecari tajacu,Tapirus terrestris,0.993489452,0.296328059,0.413187466,1.617001233,1.001094525
YAN,Puma yagouaroundi,Tapirus terrestris,1.083720544,0.517991239,0.207841942,2.204290713,1.001003871
YAS,Atelocynus microtis,Cuniculus paca,0.950072931,0.170908875,0.538047257,1.235428948,1.001347487
YAS,Atelocynus microtis,Dasyprocta fuliginosa,0.969759392,0.100908288,0.696746794,1.107837266,1.001133977
YAS,Atelocynus microtis,Dasypus kappleri,0.780267268,0.547375647,0.03520353,2.12820929,1.001168845
YAS,Atelocynus microtis,Dasypus novemcinctus,1.099428297,0.299083167,0.527830119,1.756788642,1.001298789
YAS,Atelocynus microtis,Didelphis marsupialis,0.94983625,0.797951636,0.04795092,3.132015228,1.001514776
YAS,Atelocynus microtis,Eira barbara,1.089264648,0.31961343,0.474153261,1.836754204,1.001218238
YAS,Atelocynus microtis,Leopardus pardalis,0.900818015,0.333652495,0.216556478,1.578721615,1.001603048
YAS,Atelocynus microtis,Mazama americana,0.984217157,0.114785352,0.685748609,1.163669867,1.001132291
YAS,Atelocynus microtis,Mazama nemorivaga,0.936098258,0.340504493,0.235217232,1.645048532,1.001180052
YAS,Atelocynus microtis,Myoprocta pratti,0.794686333,0.269489012,0.253020549,1.277833384,1.001007197
YAS,Atelocynus microtis,Myrmecophaga tridactyla,0.681492001,0.417335615,0.029714756,1.510295733,1.001325566
YAS,Atelocynus microtis,Nasua nasua,1.366055986,0.495509476,0.697562614,2.620456881,1.002091646
YAS,Atelocynus microtis,Panthera onca,0.818445796,0.428589219,0.053860342,1.6989923,1.002355893
